"artifact","moduleUrl","moduleLicense","moduleLicenseUrl",
"com.google.code.findbugs:annotations:3.0.1","http://findbugs.sourceforge.net/","GNU Lesser Public License","http://www.gnu.org/licenses/lgpl.html",
"com.google.code.findbugs:jsr305:3.0.1","http://findbugs.sourceforge.net/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.errorprone:error_prone_annotations:2.0.18",,"Apache 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.guava:guava:22.0","https://github.com/google/guava/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.inject:guice:4.1.0","https://github.com/google/guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.inject.extensions:guice-multibindings:4.0","https://github.com/google/guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.inject.extensions:guice-servlet:4.0","https://github.com/google/guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.j2objc:j2objc-annotations:1.1","https://github.com/google/j2objc/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.google.protobuf:protobuf-java:2.6.0","http://code.google.com/p/protobuf","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.googlecode.owasp-java-html-sanitizer:owasp-java-html-sanitizer:r239","http://code.google.com/p/owasp-java-html-sanitizer","New BSD License","http://www.opensource.org/licenses/bsd-license.php",
"com.h2database:h2:1.4.196","http://www.h2database.com","MPL 2.0 or EPL 1.0","http://h2database.com/html/license.html",
"com.hubspot.dropwizard:dropwizard-guice:1.0.6.0","https://github.com/HubSpot/dropwizard-guice",,,
"com.ibm:db2jcc4:4.0.0",,,,
"com.ibm:db2jcc4:4.21.29",,,,
"com.ibm:db2jcc_license_cisuz:4.0.0",,,,
"com.mchange:c3p0:0.9.5.2","https://github.com/swaldman/c3p0","GNU Lesser General Public License, Version 2.1","http://www.gnu.org/licenses/lgpl-2.1.html",
"com.mchange:mchange-commons-java:0.2.11","https://github.com/swaldman/mchange-commons-java","GNU Lesser General Public License, Version 2.1","http://www.gnu.org/licenses/lgpl-2.1.html",
"com.newrelic.agent.java:newrelic-api:3.41.0","https://newrelic.com/",,"https://newrelic.com/docs/java/java-agent-license",
"com.nimbusds:nimbus-jose-jwt:4.39","https://bitbucket.org/connect2id/nimbus-jose-jwt","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.papertrail:profiler:1.0.2","https://github.com/papertrail/profiler","The Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.squarespace.jersey2-guice:0-jersey2-guice-spi:1.0.6","https://github.com/Squarespace/jersey2-guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.squarespace.jersey2-guice:jersey2-guice-impl:1.0.6","https://github.com/Squarespace/jersey2-guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.sun.mail:javax.mail:1.5.3","http://www.oracle.com","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
"com.sun.xml.bind:jaxb-core:2.1.14","http://jaxb.java.net/","GPL2 w/ CPE","https://glassfish.java.net/public/CDDL+GPL_1_1.html",
"com.sun.xml.bind:jaxb-impl:2.1.14","http://jaxb.java.net/","GPL2 w/ CPE","https://glassfish.java.net/public/CDDL+GPL_1_1.html",
"com.sun.xml.fastinfoset:FastInfoset:1.2.12","http://fi.java.net","Apache License, Version 2.0","http://www.opensource.org/licenses/apache2.0.php",
"com.tdunning:t-digest:3.0","https://github.com/tdunning/t-digest","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"com.thoughtworks.xstream:xstream:1.4.9","http://x-stream.github.io","BSD style","http://x-stream.github.io/license.html",
"com.unboundid:unboundid-ldapsdk:3.2.0","https://www.ldap.com/unboundid-ldap-sdk-for-java","UnboundID LDAP SDK Free Use License","https://docs.ldap.com/ldap-sdk/docs/LICENSE-UnboundID-LDAPSDK.txt",
"com.zaxxer:HikariCP:2.5.1","https://github.com/brettwooldridge/HikariCP","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"commons-beanutils:commons-beanutils:1.8.3","http://commons.apache.org/beanutils/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"commons-cli:commons-cli:1.4","http://commons.apache.org/proper/commons-cli/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"commons-codec:commons-codec:1.10","http://commons.apache.org/proper/commons-codec/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"commons-collections:commons-collections:3.2.2","http://commons.apache.org/collections/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"commons-io:commons-io:2.6","http://commons.apache.org/proper/commons-io/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"commons-logging:commons-logging:1.2","http://commons.apache.org/proper/commons-logging/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"dk.brics.automaton:automaton:1.11-8","http://www.brics.dk/automaton/","BSD","http://www.opensource.org/licenses/bsd-license.php",
"dom4j:dom4j:1.6.1","http://dom4j.org",,,
"gov.ca.cwds.api:api-core:1.7.4_829-RC",,,,
"gov.ca.cwds.api:api-core-abac:1.7.4_829-RC",,,,
"gov.ca.cwds.api:api-core-cms:1.7.4_829-RC",,,,
"gov.ca.cwds.api:api-core-common:1.7.4_829-RC",,,,
"gov.ca.cwds.api:api-core-rest:1.7.4_829-RC",,,,
"gov.ca.cwds.api:api-security:3.0.4_825-RC",,,,
"gov.ca.cwds.api:api-security-common:3.0.4_825-RC",,,,
"gov.ca.cwds.api:drools-engine:1.7.4_829-RC",,,,
"gov.ca.cwds.api:jwt-security:3.0.4_825-RC",,,,
"gov.ca.cwds.api:jwt-security:6.2.0",,,,
"gov.ca.cwds.api:legacy-data-access:1.7.4_829-RC",,,,
"gov.ca.cwds.api:legacy-data-access-services:1.7.4_829-RC",,,,
"gov.ca.cwds.api:perry:6.2.0",,,,
"gov.ca.cwds.cals:cals-api:1.7.19",,,,
"gov.ca.cwds.cals:cals-ns-data-model:0.10.2_706-RC",,,,
"gov.ca.cwds.cals:perry-data-model:0.11.2_726-RC",,,,
"gov.ca.cwds.services:dms-client:0.7.4_113-RC",,,,
"io.dropwizard:dropwizard-assets:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-configuration:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-core:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-db:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-hibernate:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-jackson:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-jersey:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-jetty:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-lifecycle:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-logging:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-metrics:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-request-logging:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-servlets:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-testing:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-util:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-validation:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-views:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard:dropwizard-views-mustache:1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-annotation:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-core:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-healthchecks:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-jersey2:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-jetty9:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-json:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-jvm:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-logback:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.metrics:metrics-servlets:3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.dropwizard.modules:dropwizard-flyway:1.0.0-1","https://github.com/dropwizard/dropwizard-flyway","Apache 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.netty:netty:3.10.6.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-buffer:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-buffer:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-codec:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-codec:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-codec-http:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-codec-http:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-common:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-common:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-handler:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-handler:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-resolver:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-resolver:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-transport:4.1.11.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.netty:netty-transport:4.1.17.Final","http://netty.io/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0",
"io.springfox:springfox-core:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.springfox:springfox-schema:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.springfox:springfox-spi:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.springfox:springfox-spring-web:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.springfox:springfox-swagger-common:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.springfox:springfox-swagger-ui:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.springfox:springfox-swagger2:2.9.0","https://github.com/springfox/springfox","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"io.swagger:swagger-annotations:1.5.18",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.swagger:swagger-annotations:1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.swagger:swagger-core:1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.swagger:swagger-jaxrs:1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.swagger:swagger-jersey2-jaxrs:1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.swagger:swagger-models:1.5.18",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"io.swagger:swagger-models:1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"javax.activation:activation:1.1","http://java.sun.com/products/javabeans/jaf/index.jsp","Common Development and Distribution License (CDDL) v1.0","https://glassfish.dev.java.net/public/CDDLv1.0.html",
"javax.annotation:javax.annotation-api:1.2","https://glassfish.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
"javax.el:javax.el-api:2.2.4","http://uel.java.net","CDDL + GPLv2 with classpath exception","http://glassfish.dev.java.net/nonav/public/CDDL+GPL.html",
"javax.inject:javax.inject:1","http://code.google.com/p/atinject/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"javax.interceptor:javax.interceptor-api:1.2","https://glassfish.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
"javax.servlet:javax.servlet-api:3.1.0","https://glassfish.dev.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
"javax.transaction:javax.transaction-api:1.2","https://glassfish.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
"javax.transaction:jta:1.1","http://java.sun.com/products/jta","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
"javax.validation:validation-api:1.1.0.Final","http://beanvalidation.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"javax.ws.rs:javax.ws.rs-api:2.0.1","http://www.oracle.com/","http://glassfish.java.net/public/CDDL+GPL_1_1.html, http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"javax.ws.rs:javax.ws.rs-api:2.1","http://www.oracle.com/","https://oss.oracle.com/licenses/CDDL+GPL-1.1, https://oss.oracle.com/licenses/CDDL+GPL-1.1",,
"javax.xml.bind:jaxb-api:2.1",,,,
"javax.xml.stream:stax-api:1.0-2",,"GNU General Public Library","http://www.gnu.org/licenses/gpl.txt",
"joda-time:joda-time:2.9.7","http://www.joda.org/joda-time/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0",
"junit:junit:4.12","http://junit.org","Eclipse Public License 1.0","http://www.eclipse.org/legal/epl-v10.html",
"log4j:log4j:1.2.17","http://logging.apache.org/log4j/1.2/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"net.bytebuddy:byte-buddy:1.8.8",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"net.jcip:jcip-annotations:1.0","http://jcip.net/",,,
"net.minidev:accessors-smart:1.2","http://www.minidev.net/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"net.minidev:json-smart:2.3","http://www.minidev.net/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"net.sf.ehcache:ehcache:2.10.3","http://www.terracotta.org","The Apache Software License, Version 2.0","src/assemble/EHCACHE-CORE-LICENSE.txt",
"net.sf.jopt-simple:jopt-simple:5.0.2","http://pholser.github.io/jopt-simple","The MIT License","http://www.opensource.org/licenses/mit-license.php",
"net.sf.supercsv:super-csv:2.4.0","https://github.com/super-csv/super-csv","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",
"net.sourceforge.argparse4j:argparse4j:0.7.0","http://argparse4j.github.io","MIT","https://raw.github.com/tatsuhiro-t/argparse4j/master/LICENSE.txt",
"nz.net.ultraq.thymeleaf:thymeleaf-layout-dialect:1.4.0","http://www.ultraq.net.nz/programming/thymeleaf-layout-dialect/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"ognl:ognl:3.0.8","http://ognl.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.antlr:antlr-runtime:3.5","http://www.antlr.org","BSD licence","http://antlr.org/license.html",
"org.apache.chemistry.opencmis:chemistry-opencmis-client-api:1.1.0","https://chemistry.apache.org/java/chemistry-opencmis-client/chemistry-opencmis-client-api/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.chemistry.opencmis:chemistry-opencmis-client-bindings:1.1.0","https://chemistry.apache.org/java/chemistry-opencmis-client/chemistry-opencmis-client-bindings/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.chemistry.opencmis:chemistry-opencmis-client-impl:1.1.0","https://chemistry.apache.org/java/chemistry-opencmis-client/chemistry-opencmis-client-impl/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.chemistry.opencmis:chemistry-opencmis-commons-api:1.1.0","https://chemistry.apache.org/java/chemistry-opencmis-commons/chemistry-opencmis-commons-api/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.chemistry.opencmis:chemistry-opencmis-commons-impl:1.1.0","https://chemistry.apache.org/java/chemistry-opencmis-commons/chemistry-opencmis-commons-impl/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-collections4:4.1","http://commons.apache.org/proper/commons-collections/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-collections4:4.2","http://commons.apache.org/proper/commons-collections/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-compress:1.14","http://commons.apache.org/proper/commons-compress/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-compress:1.9","http://commons.apache.org/proper/commons-compress/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-io:1.3.2",,,,
"org.apache.commons:commons-lang3:3.6","http://commons.apache.org/proper/commons-lang/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-lang3:3.8.1","http://commons.apache.org/proper/commons-lang/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-pool2:2.4.3","http://commons.apache.org/proper/commons-pool/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-text:1.1","http://commons.apache.org/proper/commons-text/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.commons:commons-text:1.5","http://commons.apache.org/proper/commons-text","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-core:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-bindings-soap:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-bindings-xml:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-databinding-jaxb:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-frontend-jaxws:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-frontend-simple:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-transports-http:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-ws-addr:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-ws-policy:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.cxf:cxf-rt-wsdl:3.0.12","http://cxf.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1","http://www.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.httpcomponents:httpasyncclient:4.1.2","http://hc.apache.org/httpcomponents-asyncclient","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.httpcomponents:httpclient:4.5.5","http://hc.apache.org/httpcomponents-client","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.httpcomponents:httpcore:4.4.9","http://hc.apache.org/httpcomponents-core-ga","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.httpcomponents:httpcore-nio:4.4.5","http://hc.apache.org/httpcomponents-core-ga","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.logging.log4j:log4j-api:2.8.2","https://www.apache.org/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.logging.log4j:log4j-core:2.8.2","https://www.apache.org/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.logging.log4j:log4j-to-slf4j:2.8.2","https://www.apache.org/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-analyzers-common:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-backward-codecs:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-core:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-grouping:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-highlighter:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-join:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-memory:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-misc:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-queries:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-queryparser:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-sandbox:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-spatial:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-spatial-extras:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-spatial3d:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.lucene:lucene-suggest:6.6.0",,"The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.neethi:neethi:3.0.3","http://www.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.pdfbox:fontbox:2.0.7","http://pdfbox.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.pdfbox:pdfbox:2.0.7","http://pdfbox.apache.org","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.poi:poi:3.17","http://poi.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.poi:poi-ooxml:3.17","http://poi.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.poi:poi-ooxml-schemas:3.17","http://poi.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.poi:poi-scratchpad:3.17","http://poi.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.shiro:shiro-core:1.2.3","http://www.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.shiro:shiro-guice:1.2.0","http://www.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.shiro:shiro-web:1.2.3","http://www.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.tomcat:tomcat-annotations-api:8.5.37","https://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.tomcat:tomcat-jdbc:8.5.9","http://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.tomcat:tomcat-juli:8.5.9","http://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",
"org.apache.tomcat.embed:tomcat-embed-core:8.5.37","https://tomcat.apache.org/","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","https://opensource.org/licenses/CDDL-1.0",
